ID,ANIO,MES,TIPO_INCIDENTE,TIPO_DETALLE,COD_LOCALIDAD,LOCALIDAD,COD_UPZ,UPZ,CANT_INCIDENTES
20201201UPZ1904,2020,12,904,HURTO EFECTUADO,1,USAQUÉN,UPZ1,PASEO DE LOS LIBERTADORES,4
20201201UPZ1905,2020,12,905,HURTO EN PROCESO,1,USAQUÉN,UPZ1,PASEO DE LOS LIBERTADORES,1
20201201UPZ9904,2020,12,904,HURTO EFECTUADO,1,USAQUÉN,UPZ9,VERBENAL,36
20201201UPZ9905,2020,12,905,HURTO EN PROCESO,1,USAQUÉN,UPZ9,VERBENAL,49
20201201UPZ999904,2020,12,904,HURTO EFECTUADO,1,USAQUÉN,UPZ999,SIN LOCALIZACION,19
20201201UPZ999905,2020,12,905,HURTO EN PROCESO,1,USAQUÉN,UPZ999,SIN LOCALIZACION,90
20201202UPZ88904,2020,12,904,HURTO EFECTUADO,2,CHAPINERO,UPZ88,EL REFUGIO,20
20201202UPZ88905,2020,12,905,HURTO EN PROCESO,2,CHAPINERO,UPZ88,EL REFUGIO,11
20201202UPZ89904,2020,12,904,HURTO EFECTUADO,2,CHAPINERO,UPZ89,SAN ISIDRO - PATIOS,2
20201202UPZ89905,2020,12,905,HURTO EN PROCESO,2,CHAPINERO,UPZ89,SAN ISIDRO - PATIOS,1
20201202UPZ90904,2020,12,904,HURTO EFECTUADO,2,CHAPINERO,UPZ90,PARDO RUBIO,14
20201202UPZ90905,2020,12,905,HURTO EN PROCESO,2,CHAPINERO,UPZ90,PARDO RUBIO,39
20201202UPZ97904,2020,12,904,HURTO EFECTUADO,2,CHAPINERO,UPZ97,CHICO LAGO,31
20201202UPZ97905,2020,12,905,HURTO EN PROCESO,2,CHAPINERO,UPZ97,CHICO LAGO,99
20201202UPZ99904,2020,12,904,HURTO EFECTUADO,2,CHAPINERO,UPZ99,CHAPINERO,21
20201202UPZ99905,2020,12,905,HURTO EN PROCESO,2,CHAPINERO,UPZ99,CHAPINERO,44
20201202UPZ999904,2020,12,904,HURTO EFECTUADO,2,CHAPINERO,UPZ999,SIN LOCALIZACION,9
20201202UPZ999905,2020,12,905,HURTO EN PROCESO,2,CHAPINERO,UPZ999,SIN LOCALIZACION,53
20201203UPZ91904,2020,12,904,HURTO EFECTUADO,3,SANTA FE,UPZ91,SAGRADO CORAZON,9
20201203UPZ91905,2020,12,905,HURTO EN PROCESO,3,SANTA FE,UPZ91,SAGRADO CORAZON,25
20201203UPZ92904,2020,12,904,HURTO EFECTUADO,3,SANTA FE,UPZ92,LA MACARENA,3
20201203UPZ92905,2020,12,905,HURTO EN PROCESO,3,SANTA FE,UPZ92,LA MACARENA,8
20201203UPZ93904,2020,12,904,HURTO EFECTUADO,3,SANTA FE,UPZ93,LAS NIEVES,40
20201203UPZ93905,2020,12,905,HURTO EN PROCESO,3,SANTA FE,UPZ93,LAS NIEVES,96
20201203UPZ95904,2020,12,904,HURTO EFECTUADO,3,SANTA FE,UPZ95,LAS CRUCES,4
20201203UPZ95905,2020,12,905,HURTO EN PROCESO,3,SANTA FE,UPZ95,LAS CRUCES,35
20201203UPZ96904,2020,12,904,HURTO EFECTUADO,3,SANTA FE,UPZ96,LOURDES,7
20201203UPZ96905,2020,12,905,HURTO EN PROCESO,3,SANTA FE,UPZ96,LOURDES,9
20201203UPZ999904,2020,12,904,HURTO EFECTUADO,3,SANTA FE,UPZ999,SIN LOCALIZACION,12
20201203UPZ999905,2020,12,905,HURTO EN PROCESO,3,SANTA FE,UPZ999,SIN LOCALIZACION,43
20201204UPZ32904,2020,12,904,HURTO EFECTUADO,4,SAN CRISTÓBAL,UPZ32,SAN BLAS,12
20201204UPZ32905,2020,12,905,HURTO EN PROCESO,4,SAN CRISTÓBAL,UPZ32,SAN BLAS,24
20201204UPZ33904,2020,12,904,HURTO EFECTUADO,4,SAN CRISTÓBAL,UPZ33,SOSIEGO,19
20201204UPZ33905,2020,12,905,HURTO EN PROCESO,4,SAN CRISTÓBAL,UPZ33,SOSIEGO,43
20201204UPZ34904,2020,12,904,HURTO EFECTUADO,4,SAN CRISTÓBAL,UPZ34,20 DE JULIO,28
20201204UPZ34905,2020,12,905,HURTO EN PROCESO,4,SAN CRISTÓBAL,UPZ34,20 DE JULIO,56
20201204UPZ50904,2020,12,904,HURTO EFECTUADO,4,SAN CRISTÓBAL,UPZ50,LA GLORIA,19
20201204UPZ50905,2020,12,905,HURTO EN PROCESO,4,SAN CRISTÓBAL,UPZ50,LA GLORIA,33
20201204UPZ51904,2020,12,904,HURTO EFECTUADO,4,SAN CRISTÓBAL,UPZ51,LOS LIBERTADORES,12
20201204UPZ51905,2020,12,905,HURTO EN PROCESO,4,SAN CRISTÓBAL,UPZ51,LOS LIBERTADORES,21
20201204UPZ95905,2020,12,905,HURTO EN PROCESO,4,SAN CRISTÓBAL,UPZ95,LAS CRUCES,1
20201204UPZ999904,2020,12,904,HURTO EFECTUADO,4,SAN CRISTÓBAL,UPZ999,SIN LOCALIZACION,29
20201204UPZ999905,2020,12,905,HURTO EN PROCESO,4,SAN CRISTÓBAL,UPZ999,SIN LOCALIZACION,87
20201205UPZ52904,2020,12,904,HURTO EFECTUADO,5,USME,UPZ52,LA FLORA,4
20201205UPZ52905,2020,12,905,HURTO EN PROCESO,5,USME,UPZ52,LA FLORA,15
20201205UPZ56904,2020,12,904,HURTO EFECTUADO,5,USME,UPZ56,DANUBIO,12
20201205UPZ56905,2020,12,905,HURTO EN PROCESO,5,USME,UPZ56,DANUBIO,16
20201205UPZ57904,2020,12,904,HURTO EFECTUADO,5,USME,UPZ57,GRAN YOMASA,18
20201205UPZ57905,2020,12,905,HURTO EN PROCESO,5,USME,UPZ57,GRAN YOMASA,24
20201205UPZ58904,2020,12,904,HURTO EFECTUADO,5,USME,UPZ58,COMUNEROS,8
20201205UPZ58905,2020,12,905,HURTO EN PROCESO,5,USME,UPZ58,COMUNEROS,26
20201205UPZ59904,2020,12,904,HURTO EFECTUADO,5,USME,UPZ59,ALFONSO LOPEZ,11
20201205UPZ59905,2020,12,905,HURTO EN PROCESO,5,USME,UPZ59,ALFONSO LOPEZ,17
20201205UPZ61904,2020,12,904,HURTO EFECTUADO,5,USME,UPZ61,CIUDAD USME,2
20201205UPZ61905,2020,12,905,HURTO EN PROCESO,5,USME,UPZ61,CIUDAD USME,11
20201205UPZ999904,2020,12,904,HURTO EFECTUADO,5,USME,UPZ999,SIN LOCALIZACION,33
20201205UPZ999905,2020,12,905,HURTO EN PROCESO,5,USME,UPZ999,SIN LOCALIZACION,83
20201206UPZ42904,2020,12,904,HURTO EFECTUADO,6,TUNJUELITO,UPZ42,VENECIA,30
20201206UPZ42905,2020,12,905,HURTO EN PROCESO,6,TUNJUELITO,UPZ42,VENECIA,89
20201206UPZ62904,2020,12,904,HURTO EFECTUADO,6,TUNJUELITO,UPZ62,TUNJUELITO,5
20201206UPZ62905,2020,12,905,HURTO EN PROCESO,6,TUNJUELITO,UPZ62,TUNJUELITO,34
20201206UPZ999904,2020,12,904,HURTO EFECTUADO,6,TUNJUELITO,UPZ999,SIN LOCALIZACION,8
20201206UPZ999905,2020,12,905,HURTO EN PROCESO,6,TUNJUELITO,UPZ999,SIN LOCALIZACION,32
20201207UPZ49904,2020,12,904,HURTO EFECTUADO,7,BOSA,UPZ49,APOGEO,5
20201207UPZ49905,2020,12,905,HURTO EN PROCESO,7,BOSA,UPZ49,APOGEO,12
20201207UPZ84904,2020,12,904,HURTO EFECTUADO,7,BOSA,UPZ84,BOSA OCCIDENTAL,41
20201207UPZ84905,2020,12,905,HURTO EN PROCESO,7,BOSA,UPZ84,BOSA OCCIDENTAL,96
20201207UPZ85904,2020,12,904,HURTO EFECTUADO,7,BOSA,UPZ85,BOSA CENTRAL,76
20201207UPZ85905,2020,12,905,HURTO EN PROCESO,7,BOSA,UPZ85,BOSA CENTRAL,145
20201207UPZ86904,2020,12,904,HURTO EFECTUADO,7,BOSA,UPZ86,EL PORVENIR,46
20201207UPZ86905,2020,12,905,HURTO EN PROCESO,7,BOSA,UPZ86,EL PORVENIR,53
20201207UPZ87904,2020,12,904,HURTO EFECTUADO,7,BOSA,UPZ87,TINTAL SUR,29
20201207UPZ87905,2020,12,905,HURTO EN PROCESO,7,BOSA,UPZ87,TINTAL SUR,41
20201207UPZ999904,2020,12,904,HURTO EFECTUADO,7,BOSA,UPZ999,SIN LOCALIZACION,48
20201207UPZ999905,2020,12,905,HURTO EN PROCESO,7,BOSA,UPZ999,SIN LOCALIZACION,155
20201208UPZ113904,2020,12,904,HURTO EFECTUADO,8,KENNEDY,UPZ113,BAVARIA,16
20201208UPZ113905,2020,12,905,HURTO EN PROCESO,8,KENNEDY,UPZ113,BAVARIA,28
20201208UPZ44904,2020,12,904,HURTO EFECTUADO,8,KENNEDY,UPZ44,AMERICAS,33
20201208UPZ44905,2020,12,905,HURTO EN PROCESO,8,KENNEDY,UPZ44,AMERICAS,89
20201208UPZ45904,2020,12,904,HURTO EFECTUADO,8,KENNEDY,UPZ45,CARVAJAL,33
20201208UPZ45905,2020,12,905,HURTO EN PROCESO,8,KENNEDY,UPZ45,CARVAJAL,97
20201208UPZ46904,2020,12,904,HURTO EFECTUADO,8,KENNEDY,UPZ46,CASTILLA,46
20201208UPZ46905,2020,12,905,HURTO EN PROCESO,8,KENNEDY,UPZ46,CASTILLA,94
20201208UPZ47904,2020,12,904,HURTO EFECTUADO,8,KENNEDY,UPZ47,KENNEDY CENTRAL,48
20201208UPZ47905,2020,12,905,HURTO EN PROCESO,8,KENNEDY,UPZ47,KENNEDY CENTRAL,60
20201208UPZ48904,2020,12,904,HURTO EFECTUADO,8,KENNEDY,UPZ48,TIMIZA,32
20201208UPZ48905,2020,12,905,HURTO EN PROCESO,8,KENNEDY,UPZ48,TIMIZA,55
20201208UPZ78904,2020,12,904,HURTO EFECTUADO,8,KENNEDY,UPZ78,TINTAL NORTE,14
20201208UPZ78905,2020,12,905,HURTO EN PROCESO,8,KENNEDY,UPZ78,TINTAL NORTE,16
20201208UPZ79904,2020,12,904,HURTO EFECTUADO,8,KENNEDY,UPZ79,CALANDAIMA,56
20201208UPZ79905,2020,12,905,HURTO EN PROCESO,8,KENNEDY,UPZ79,CALANDAIMA,63
20201208UPZ80904,2020,12,904,HURTO EFECTUADO,8,KENNEDY,UPZ80,CORABASTOS,22
20201208UPZ80905,2020,12,905,HURTO EN PROCESO,8,KENNEDY,UPZ80,CORABASTOS,53
20201208UPZ81904,2020,12,904,HURTO EFECTUADO,8,KENNEDY,UPZ81,GRAN BRITALIA,18
20201208UPZ81905,2020,12,905,HURTO EN PROCESO,8,KENNEDY,UPZ81,GRAN BRITALIA,28
20201208UPZ82904,2020,12,904,HURTO EFECTUADO,8,KENNEDY,UPZ82,PATIO BONITO,40
20201208UPZ82905,2020,12,905,HURTO EN PROCESO,8,KENNEDY,UPZ82,PATIO BONITO,78
20201208UPZ83904,2020,12,904,HURTO EFECTUADO,8,KENNEDY,UPZ83,LAS MARGARITAS,16
20201208UPZ83905,2020,12,905,HURTO EN PROCESO,8,KENNEDY,UPZ83,LAS MARGARITAS,19
20201208UPZ999904,2020,12,904,HURTO EFECTUADO,8,KENNEDY,UPZ999,SIN LOCALIZACION,59
20201208UPZ999905,2020,12,905,HURTO EN PROCESO,8,KENNEDY,UPZ999,SIN LOCALIZACION,216
20201209UPZ110904,2020,12,904,HURTO EFECTUADO,9,FONTIBÓN,UPZ110,CIUDAD SALITRE OCCIDENTAL,10
20201209UPZ110905,2020,12,905,HURTO EN PROCESO,9,FONTIBÓN,UPZ110,CIUDAD SALITRE OCCIDENTAL,40
20201209UPZ112904,2020,12,904,HURTO EFECTUADO,9,FONTIBÓN,UPZ112,GRANJAS DE TECHO,33
20201209UPZ112905,2020,12,905,HURTO EN PROCESO,9,FONTIBÓN,UPZ112,GRANJAS DE TECHO,39
20201209UPZ114904,2020,12,904,HURTO EFECTUADO,9,FONTIBÓN,UPZ114,MODELIA,12
20201209UPZ114905,2020,12,905,HURTO EN PROCESO,9,FONTIBÓN,UPZ114,MODELIA,27
20201209UPZ115904,2020,12,904,HURTO EFECTUADO,9,FONTIBÓN,UPZ115,CAPELLANIA,10
20201209UPZ115905,2020,12,905,HURTO EN PROCESO,9,FONTIBÓN,UPZ115,CAPELLANIA,16
20201209UPZ117905,2020,12,905,HURTO EN PROCESO,9,FONTIBÓN,UPZ117,AEROPUERTO EL DORADO,2
20201209UPZ75904,2020,12,904,HURTO EFECTUADO,9,FONTIBÓN,UPZ75,FONTIBON,39
20201209UPZ75905,2020,12,905,HURTO EN PROCESO,9,FONTIBÓN,UPZ75,FONTIBON,95
20201209UPZ76904,2020,12,904,HURTO EFECTUADO,9,FONTIBÓN,UPZ76,FONTIBON SAN PABLO,15
20201209UPZ76905,2020,12,905,HURTO EN PROCESO,9,FONTIBÓN,UPZ76,FONTIBON SAN PABLO,12
20201209UPZ77904,2020,12,904,HURTO EFECTUADO,9,FONTIBÓN,UPZ77,ZONA FRANCA,20
20201209UPZ77905,2020,12,905,HURTO EN PROCESO,9,FONTIBÓN,UPZ77,ZONA FRANCA,14
20201209UPZ999904,2020,12,904,HURTO EFECTUADO,9,FONTIBÓN,UPZ999,SIN LOCALIZACION,21
20201209UPZ999905,2020,12,905,HURTO EN PROCESO,9,FONTIBÓN,UPZ999,SIN LOCALIZACION,64
20201210UPZ105904,2020,12,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ105,JARDIN BOTANICO,4
20201210UPZ105905,2020,12,905,HURTO EN PROCESO,10,ENGATIVÁ,UPZ105,JARDIN BOTANICO,9
20201210UPZ116904,2020,12,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ116,ALAMOS,9
20201210UPZ116905,2020,12,905,HURTO EN PROCESO,10,ENGATIVÁ,UPZ116,ALAMOS,31
20201210UPZ26904,2020,12,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ26,LAS FERIAS,52
20201210UPZ26905,2020,12,905,HURTO EN PROCESO,10,ENGATIVÁ,UPZ26,LAS FERIAS,138
20201210UPZ29904,2020,12,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ29,MINUTO DE DIOS,41
20201210UPZ29905,2020,12,905,HURTO EN PROCESO,10,ENGATIVÁ,UPZ29,MINUTO DE DIOS,81
20201210UPZ30904,2020,12,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ30,BOYACA REAL,39
20201210UPZ30905,2020,12,905,HURTO EN PROCESO,10,ENGATIVÁ,UPZ30,BOYACA REAL,82
20201210UPZ31904,2020,12,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ31,SANTA CECILIA,18
20201210UPZ31905,2020,12,905,HURTO EN PROCESO,10,ENGATIVÁ,UPZ31,SANTA CECILIA,42
20201210UPZ72904,2020,12,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ72,BOLIVIA,30
20201210UPZ72905,2020,12,905,HURTO EN PROCESO,10,ENGATIVÁ,UPZ72,BOLIVIA,48
20201210UPZ73904,2020,12,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ73,GARCES NAVAS,53
20201210UPZ73905,2020,12,905,HURTO EN PROCESO,10,ENGATIVÁ,UPZ73,GARCES NAVAS,99
20201210UPZ74904,2020,12,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ74,ENGATIVA,31
20201210UPZ74905,2020,12,905,HURTO EN PROCESO,10,ENGATIVÁ,UPZ74,ENGATIVA,59
20201210UPZ999904,2020,12,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ999,SIN LOCALIZACION,45
20201210UPZ999905,2020,12,905,HURTO EN PROCESO,10,ENGATIVÁ,UPZ999,SIN LOCALIZACION,187
20201211UPZ17904,2020,12,904,HURTO EFECTUADO,11,SUBA,UPZ17,SAN JOSE DE BAVARIA,11
20201211UPZ17905,2020,12,905,HURTO EN PROCESO,11,SUBA,UPZ17,SAN JOSE DE BAVARIA,21
20201211UPZ18904,2020,12,904,HURTO EFECTUADO,11,SUBA,UPZ18,BRITALIA,29
20201211UPZ18905,2020,12,905,HURTO EN PROCESO,11,SUBA,UPZ18,BRITALIA,43
20201211UPZ19904,2020,12,904,HURTO EFECTUADO,11,SUBA,UPZ19,EL PRADO,28
20201211UPZ19905,2020,12,905,HURTO EN PROCESO,11,SUBA,UPZ19,EL PRADO,72
20201211UPZ20904,2020,12,904,HURTO EFECTUADO,11,SUBA,UPZ20,LA ALHAMBRA,20
20201211UPZ20905,2020,12,905,HURTO EN PROCESO,11,SUBA,UPZ20,LA ALHAMBRA,30
20201211UPZ23904,2020,12,904,HURTO EFECTUADO,11,SUBA,UPZ23,CASA BLANCA SUBA,17
20201211UPZ23905,2020,12,905,HURTO EN PROCESO,11,SUBA,UPZ23,CASA BLANCA SUBA,20
20201211UPZ24904,2020,12,904,HURTO EFECTUADO,11,SUBA,UPZ24,NIZA,23
20201211UPZ24905,2020,12,905,HURTO EN PROCESO,11,SUBA,UPZ24,NIZA,55
20201211UPZ25904,2020,12,904,HURTO EFECTUADO,11,SUBA,UPZ25,LA FLORESTA,7
20201211UPZ25905,2020,12,905,HURTO EN PROCESO,11,SUBA,UPZ25,LA FLORESTA,25
20201211UPZ27904,2020,12,904,HURTO EFECTUADO,11,SUBA,UPZ27,SUBA,39
20201211UPZ27905,2020,12,905,HURTO EN PROCESO,11,SUBA,UPZ27,SUBA,47
20201211UPZ28904,2020,12,904,HURTO EFECTUADO,11,SUBA,UPZ28,EL RINCON,56
20201211UPZ28905,2020,12,905,HURTO EN PROCESO,11,SUBA,UPZ28,EL RINCON,135
20201211UPZ2905,2020,12,905,HURTO EN PROCESO,11,SUBA,UPZ2,LA ACADEMIA,1
20201211UPZ3904,2020,12,904,HURTO EFECTUADO,11,SUBA,UPZ3,GUAYMARAL,1
20201211UPZ3905,2020,12,905,HURTO EN PROCESO,11,SUBA,UPZ3,GUAYMARAL,2
20201211UPZ71904,2020,12,904,HURTO EFECTUADO,11,SUBA,UPZ71,TIBABUYES,108
20201211UPZ71905,2020,12,905,HURTO EN PROCESO,11,SUBA,UPZ71,TIBABUYES,99
20201211UPZ999904,2020,12,904,HURTO EFECTUADO,11,SUBA,UPZ999,SIN LOCALIZACION,41
20201211UPZ999905,2020,12,905,HURTO EN PROCESO,11,SUBA,UPZ999,SIN LOCALIZACION,122
20201212UPZ103904,2020,12,904,HURTO EFECTUADO,12,BARRIOS UNIDOS,UPZ103,PARQUE SALITRE,3
20201212UPZ103905,2020,12,905,HURTO EN PROCESO,12,BARRIOS UNIDOS,UPZ103,PARQUE SALITRE,10
20201212UPZ21904,2020,12,904,HURTO EFECTUADO,12,BARRIOS UNIDOS,UPZ21,LOS ANDES,16
20201212UPZ21905,2020,12,905,HURTO EN PROCESO,12,BARRIOS UNIDOS,UPZ21,LOS ANDES,29
20201212UPZ22904,2020,12,904,HURTO EFECTUADO,12,BARRIOS UNIDOS,UPZ22,DOCE DE OCTUBRE,23
20201212UPZ22905,2020,12,905,HURTO EN PROCESO,12,BARRIOS UNIDOS,UPZ22,DOCE DE OCTUBRE,62
20201212UPZ98904,2020,12,904,HURTO EFECTUADO,12,BARRIOS UNIDOS,UPZ98,LOS ALCAZARES,41
20201212UPZ98905,2020,12,905,HURTO EN PROCESO,12,BARRIOS UNIDOS,UPZ98,LOS ALCAZARES,97
20201212UPZ999904,2020,12,904,HURTO EFECTUADO,12,BARRIOS UNIDOS,UPZ999,SIN LOCALIZACION,9
20201212UPZ999905,2020,12,905,HURTO EN PROCESO,12,BARRIOS UNIDOS,UPZ999,SIN LOCALIZACION,32
20201213UPZ100904,2020,12,904,HURTO EFECTUADO,13,TEUSAQUILLO,UPZ100,GALERIAS,23
20201213UPZ100905,2020,12,905,HURTO EN PROCESO,13,TEUSAQUILLO,UPZ100,GALERIAS,68
20201213UPZ101904,2020,12,904,HURTO EFECTUADO,13,TEUSAQUILLO,UPZ101,TEUSAQUILLO,22
20201213UPZ101905,2020,12,905,HURTO EN PROCESO,13,TEUSAQUILLO,UPZ101,TEUSAQUILLO,61
20201213UPZ104904,2020,12,904,HURTO EFECTUADO,13,TEUSAQUILLO,UPZ104,PARQUE SIMON BOLIVAR - CAN,3
20201213UPZ104905,2020,12,905,HURTO EN PROCESO,13,TEUSAQUILLO,UPZ104,PARQUE SIMON BOLIVAR - CAN,20
20201213UPZ106904,2020,12,904,HURTO EFECTUADO,13,TEUSAQUILLO,UPZ106,LA ESMERALDA,5
20201213UPZ106905,2020,12,905,HURTO EN PROCESO,13,TEUSAQUILLO,UPZ106,LA ESMERALDA,26
20201213UPZ107904,2020,12,904,HURTO EFECTUADO,13,TEUSAQUILLO,UPZ107,QUINTA PAREDES,8
20201213UPZ107905,2020,12,905,HURTO EN PROCESO,13,TEUSAQUILLO,UPZ107,QUINTA PAREDES,36
20201213UPZ109904,2020,12,904,HURTO EFECTUADO,13,TEUSAQUILLO,UPZ109,CIUDAD SALITRE ORIENTAL,7
20201213UPZ109905,2020,12,905,HURTO EN PROCESO,13,TEUSAQUILLO,UPZ109,CIUDAD SALITRE ORIENTAL,7
20201213UPZ999904,2020,12,904,HURTO EFECTUADO,13,TEUSAQUILLO,UPZ999,SIN LOCALIZACION,8
20201213UPZ999905,2020,12,905,HURTO EN PROCESO,13,TEUSAQUILLO,UPZ999,SIN LOCALIZACION,34
20201214UPZ102904,2020,12,904,HURTO EFECTUADO,14,LOS MÁRTIRES,UPZ102,LA SABANA,63
20201214UPZ102905,2020,12,905,HURTO EN PROCESO,14,LOS MÁRTIRES,UPZ102,LA SABANA,152
20201214UPZ37904,2020,12,904,HURTO EFECTUADO,14,LOS MÁRTIRES,UPZ37,SANTA ISABEL,16
20201214UPZ37905,2020,12,905,HURTO EN PROCESO,14,LOS MÁRTIRES,UPZ37,SANTA ISABEL,68
20201214UPZ999904,2020,12,904,HURTO EFECTUADO,14,LOS MÁRTIRES,UPZ999,SIN LOCALIZACION,8
20201214UPZ999905,2020,12,905,HURTO EN PROCESO,14,LOS MÁRTIRES,UPZ999,SIN LOCALIZACION,27
20201215UPZ35904,2020,12,904,HURTO EFECTUADO,15,ANTONIO NARIÑO,UPZ35,CIUDAD JARDIN,9
20201215UPZ35905,2020,12,905,HURTO EN PROCESO,15,ANTONIO NARIÑO,UPZ35,CIUDAD JARDIN,41
20201215UPZ38904,2020,12,904,HURTO EFECTUADO,15,ANTONIO NARIÑO,UPZ38,RESTREPO,36
20201215UPZ38905,2020,12,905,HURTO EN PROCESO,15,ANTONIO NARIÑO,UPZ38,RESTREPO,96
20201215UPZ999904,2020,12,904,HURTO EFECTUADO,15,ANTONIO NARIÑO,UPZ999,SIN LOCALIZACION,10
20201215UPZ999905,2020,12,905,HURTO EN PROCESO,15,ANTONIO NARIÑO,UPZ999,SIN LOCALIZACION,40
20201216UPZ108904,2020,12,904,HURTO EFECTUADO,16,PUENTE ARANDA,UPZ108,ZONA INDUSTRIAL,14
20201216UPZ108905,2020,12,905,HURTO EN PROCESO,16,PUENTE ARANDA,UPZ108,ZONA INDUSTRIAL,45
20201216UPZ111904,2020,12,904,HURTO EFECTUADO,16,PUENTE ARANDA,UPZ111,PUENTE ARANDA,10
20201216UPZ111905,2020,12,905,HURTO EN PROCESO,16,PUENTE ARANDA,UPZ111,PUENTE ARANDA,28
20201216UPZ40904,2020,12,904,HURTO EFECTUADO,16,PUENTE ARANDA,UPZ40,CIUDAD MONTES,32
20201216UPZ40905,2020,12,905,HURTO EN PROCESO,16,PUENTE ARANDA,UPZ40,CIUDAD MONTES,78
20201216UPZ41904,2020,12,904,HURTO EFECTUADO,16,PUENTE ARANDA,UPZ41,MUZU,23
20201216UPZ41905,2020,12,905,HURTO EN PROCESO,16,PUENTE ARANDA,UPZ41,MUZU,49
20201216UPZ43904,2020,12,904,HURTO EFECTUADO,16,PUENTE ARANDA,UPZ43,SAN RAFAEL,26
20201216UPZ43905,2020,12,905,HURTO EN PROCESO,16,PUENTE ARANDA,UPZ43,SAN RAFAEL,58
20201216UPZ999904,2020,12,904,HURTO EFECTUADO,16,PUENTE ARANDA,UPZ999,SIN LOCALIZACION,17
20201216UPZ999905,2020,12,905,HURTO EN PROCESO,16,PUENTE ARANDA,UPZ999,SIN LOCALIZACION,67
20201217UPZ94904,2020,12,904,HURTO EFECTUADO,17,CANDELARIA,UPZ94,LA CANDELARIA,11
20201217UPZ94905,2020,12,905,HURTO EN PROCESO,17,CANDELARIA,UPZ94,LA CANDELARIA,22
20201217UPZ999904,2020,12,904,HURTO EFECTUADO,17,CANDELARIA,UPZ999,SIN LOCALIZACION,1
20201217UPZ999905,2020,12,905,HURTO EN PROCESO,17,CANDELARIA,UPZ999,SIN LOCALIZACION,7
20201218UPZ36904,2020,12,904,HURTO EFECTUADO,18,RAFAEL URIBE URIBE,UPZ36,SAN JOSE,23
20201218UPZ36905,2020,12,905,HURTO EN PROCESO,18,RAFAEL URIBE URIBE,UPZ36,SAN JOSE,43
20201218UPZ39904,2020,12,904,HURTO EFECTUADO,18,RAFAEL URIBE URIBE,UPZ39,QUIROGA,36
20201218UPZ39905,2020,12,905,HURTO EN PROCESO,18,RAFAEL URIBE URIBE,UPZ39,QUIROGA,95
20201218UPZ53904,2020,12,904,HURTO EFECTUADO,18,RAFAEL URIBE URIBE,UPZ53,MARCO FIDEL SUAREZ,25
20201218UPZ53905,2020,12,905,HURTO EN PROCESO,18,RAFAEL URIBE URIBE,UPZ53,MARCO FIDEL SUAREZ,34
20201218UPZ54904,2020,12,904,HURTO EFECTUADO,18,RAFAEL URIBE URIBE,UPZ54,MARRUECOS,23
20201218UPZ54905,2020,12,905,HURTO EN PROCESO,18,RAFAEL URIBE URIBE,UPZ54,MARRUECOS,35
20201218UPZ55904,2020,12,904,HURTO EFECTUADO,18,RAFAEL URIBE URIBE,UPZ55,DIANA TURBAY,8
20201218UPZ55905,2020,12,905,HURTO EN PROCESO,18,RAFAEL URIBE URIBE,UPZ55,DIANA TURBAY,24
20201218UPZ999904,2020,12,904,HURTO EFECTUADO,18,RAFAEL URIBE URIBE,UPZ999,SIN LOCALIZACION,28
20201218UPZ999905,2020,12,905,HURTO EN PROCESO,18,RAFAEL URIBE URIBE,UPZ999,SIN LOCALIZACION,95
20201219UPR3905,2020,12,905,HURTO EN PROCESO,19,CIUDAD BOLÍVAR,UPR3,UPR RIO TUNJUELO,3
20201219UPZ63905,2020,12,905,HURTO EN PROCESO,19,CIUDAD BOLÍVAR,UPZ63,EL MOCHUELO,3
20201219UPZ64904,2020,12,904,HURTO EFECTUADO,19,CIUDAD BOLÍVAR,UPZ64,MONTE BLANCO,3
20201219UPZ64905,2020,12,905,HURTO EN PROCESO,19,CIUDAD BOLÍVAR,UPZ64,MONTE BLANCO,2
20201219UPZ65904,2020,12,904,HURTO EFECTUADO,19,CIUDAD BOLÍVAR,UPZ65,ARBORIZADORA,16
20201219UPZ65905,2020,12,905,HURTO EN PROCESO,19,CIUDAD BOLÍVAR,UPZ65,ARBORIZADORA,43
20201219UPZ66904,2020,12,904,HURTO EFECTUADO,19,CIUDAD BOLÍVAR,UPZ66,SAN FRANCISCO,17
20201219UPZ66905,2020,12,905,HURTO EN PROCESO,19,CIUDAD BOLÍVAR,UPZ66,SAN FRANCISCO,35
20201219UPZ67904,2020,12,904,HURTO EFECTUADO,19,CIUDAD BOLÍVAR,UPZ67,LUCERO,22
20201219UPZ67905,2020,12,905,HURTO EN PROCESO,19,CIUDAD BOLÍVAR,UPZ67,LUCERO,70
20201219UPZ68904,2020,12,904,HURTO EFECTUADO,19,CIUDAD BOLÍVAR,UPZ68,EL TESORO,10
20201219UPZ68905,2020,12,905,HURTO EN PROCESO,19,CIUDAD BOLÍVAR,UPZ68,EL TESORO,13
