Año,Nro del Mes,Mes,Nombre Dia,Rango del Dia,Localidad,Sexo,Delito,Modalidad,Arma Empleada,Numero Hechos
2020,02,FEB,VIERNES,MADRUGADA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,BALA PERDIDA,ARMA DE FUEGO,1
2020,02,FEB,VIERNES,MADRUGADA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MADRUGADA,12 - BARRIOS UNIDOS,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MADRUGADA,12 - BARRIOS UNIDOS,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MADRUGADA,13 - TEUSAQUILLO,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MADRUGADA,15 - ANTONIO NARIÑO,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MADRUGADA,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,2
2020,02,FEB,VIERNES,MADRUGADA,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,2
2020,02,FEB,VIERNES,MADRUGADA,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MADRUGADA,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,MADRUGADA,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,MADRUGADA,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MADRUGADA,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MADRUGADA,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,ACCIDENTAL,CONTUNDENTES,1
2020,02,FEB,VIERNES,MADRUGADA,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MADRUGADA,06 - TUNJUELITO,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MADRUGADA,09 - FONTIBÓN,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MADRUGADA,13 - TEUSAQUILLO,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2020,02,FEB,VIERNES,MADRUGADA,02 - CHAPINERO,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MADRUGADA,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MADRUGADA,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,MADRUGADA,09 - FONTIBÓN,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MADRUGADA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MADRUGADA,05 - USME,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MADRUGADA,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MADRUGADA,11 - SUBA,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MADRUGADA,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MADRUGADA,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MAÑANA,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MAÑANA,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MAÑANA,15 - ANTONIO NARIÑO,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MAÑANA,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MAÑANA,14 - LOS MÁRTIRES,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,4
2020,02,FEB,VIERNES,MAÑANA,18 - RAFAEL URIBE URIBE,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MAÑANA,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,MAÑANA,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,MANIFESTACION,CONTUNDENTES,1
2020,02,FEB,VIERNES,MAÑANA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,MAÑANA,09 - FONTIBÓN,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MAÑANA,11 - SUBA,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,2
2020,02,FEB,VIERNES,MAÑANA,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,VIOLENCIA INTRAFAMILIAR,CONTUNDENTES,1
2020,02,FEB,VIERNES,MAÑANA,11 - SUBA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,MAÑANA,03 - SANTA FE,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MAÑANA,05 - USME,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,MAÑANA,04 - SAN CRISTÓBAL,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MAÑANA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,MAÑANA,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,MAÑANA,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MAÑANA,14 - LOS MÁRTIRES,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MAÑANA,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MAÑANA,11 - SUBA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,MAÑANA,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,MAÑANA,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MAÑANA,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,MAÑANA,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,2
2020,02,FEB,VIERNES,MAÑANA,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MAÑANA,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MAÑANA,12 - BARRIOS UNIDOS,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,MAÑANA,06 - TUNJUELITO,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MAÑANA,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MAÑANA,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MAÑANA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MAÑANA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2020,02,FEB,VIERNES,MAÑANA,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,MAÑANA,01 - USAQUÉN,FEMENINO,LESIONES PERSONALES,ACCIDENTAL,CONTUNDENTES,1
2020,02,FEB,VIERNES,MAÑANA,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,MAÑANA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,ATRACO,CONTUNDENTES,3
2020,02,FEB,VIERNES,MAÑANA,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,TARDE,06 - TUNJUELITO,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,TARDE,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2020,02,FEB,VIERNES,TARDE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,TARDE,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,TARDE,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,TARDE,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2020,02,FEB,VIERNES,TARDE,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,TARDE,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,TARDE,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,2
2020,02,FEB,VIERNES,TARDE,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,TARDE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,ATRACO,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,TARDE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,TARDE,13 - TEUSAQUILLO,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,TARDE,17 - CANDELARIA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,TARDE,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,TARDE,18 - RAFAEL URIBE URIBE,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,TARDE,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,TARDE,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,RIÑA O CONFLICTO ENTRE PANDILLAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,TARDE,06 - TUNJUELITO,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,TARDE,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,TARDE,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,TARDE,15 - ANTONIO NARIÑO,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,TARDE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,TARDE,05 - USME,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,TARDE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,TARDE,11 - SUBA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,TARDE,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,TARDE,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,TARDE,18 - RAFAEL URIBE URIBE,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,TARDE,14 - LOS MÁRTIRES,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,TARDE,17 - CANDELARIA,FEMENINO,LESIONES PERSONALES,RIÑAS,NO REPORTADO,1
2020,02,FEB,VIERNES,TARDE,03 - SANTA FE,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,TARDE,02 - CHAPINERO,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2020,02,FEB,VIERNES,TARDE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,TARDE,02 - CHAPINERO,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2020,02,FEB,VIERNES,TARDE,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,TARDE,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,TARDE,15 - ANTONIO NARIÑO,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,TARDE,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,2
2020,02,FEB,VIERNES,TARDE,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,TARDE,11 - SUBA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,TARDE,17 - CANDELARIA,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,TARDE,01 - USAQUÉN,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,2
2020,02,FEB,VIERNES,TARDE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,TARDE,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,TARDE,14 - LOS MÁRTIRES,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,TARDE,07 - BOSA,FEMENINO,LESIONES PERSONALES,ACCIDENTAL,CONTUNDENTES,1
2020,02,FEB,VIERNES,TARDE,16 - PUENTE ARANDA,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,TARDE,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,TARDE,15 - ANTONIO NARIÑO,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,TARDE,17 - CANDELARIA,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,2
2020,02,FEB,VIERNES,TARDE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2020,02,FEB,VIERNES,TARDE,02 - CHAPINERO,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,NOCHE,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,NOCHE,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,NOCHE,13 - TEUSAQUILLO,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,04 - SAN CRISTÓBAL,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,NOCHE,02 - CHAPINERO,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,NOCHE,04 - SAN CRISTÓBAL,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,NOCHE,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,16 - PUENTE ARANDA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,NOCHE,13 - TEUSAQUILLO,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,NOCHE,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,02 - CHAPINERO,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2020,02,FEB,VIERNES,NOCHE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,13 - TEUSAQUILLO,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,NOCHE,02 - CHAPINERO,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,2
2020,02,FEB,VIERNES,NOCHE,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,NOCHE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,09 - FONTIBÓN,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,NOCHE,18 - RAFAEL URIBE URIBE,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,03 - SANTA FE,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,2
2020,02,FEB,VIERNES,NOCHE,03 - SANTA FE,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,03 - SANTA FE,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,NOCHE,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,2
2020,02,FEB,VIERNES,NOCHE,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,15 - ANTONIO NARIÑO,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,NOCHE,12 - BARRIOS UNIDOS,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,NOCHE,03 - SANTA FE,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,NOCHE,09 - FONTIBÓN,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,NOCHE,09 - FONTIBÓN,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,NOCHE,09 - FONTIBÓN,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,NOCHE,12 - BARRIOS UNIDOS,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,NOCHE,03 - SANTA FE,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,ATRACO,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,NOCHE,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,05 - USME,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2020,02,FEB,VIERNES,NOCHE,06 - TUNJUELITO,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA DE FUEGO,1
2020,02,FEB,VIERNES,NOCHE,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,NOCHE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,2
2020,02,FEB,VIERNES,NOCHE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,NOCHE,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2020,02,FEB,VIERNES,NOCHE,14 - LOS MÁRTIRES,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2020,02,FEB,VIERNES,NOCHE,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
